Frame#,Time,SALE_LFHD,,,SALE_RFHD,,,SALE_LBHD,,,SALE_RBHD,,,SALE_LFTShould,,,SALE_RFTShould,,,SALE_LRRShould,,,SALE_RRRShould,,,SALE_T10,,,SALE_STRN,,,SALE_TRUN,,,SALE_LSHO,,,SALE_LUPA,,,SALE_LELB,,,SALE_LFRM,,,SALE_LWRA,,,SALE_LWRB,,,SALE_LFIN,,,SALE_RSHO,,,SALE_RUPA,,,SALE_RELB,,,SALE_RFRM,,,SALE_RWRB,,,SALE_RFIN,,,SALE_LFWT,,,SALE_RFWT,,,SALE_LBWT,,,SALE_RBWT,,,SALE_LTHI,,,SALE_LKNE,,,SALE_RWRA,,,SALE_LSHN,,,SALE_LANK,,,SALE_LHEE,,,SALE_LTOE,,,SALE_RTHI,,,SALE_RKNE,,,SALE_RSHN,,,SALE_RANK,,,SALE_RHEE,,,SALE_RTOE,,,
X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.167,232.52481,1641.34918,-1981.42456,100.01359,1639.5462,-1986.72485,233.39254,1637.97165,-2119.08493,105.30578,1633.21182,-2116.65558,241.8655,1391.97113,-2042.62192,102.44571,1390.44861,-2039.03549,232.62733,1444.76669,-2157.53464,83.86645,1449.86374,-2146.09177,155.42492,1291.5509,-2215.87372,168.70552,1320.73807,-1991.30661,167.76333,1236.76376,-1946.25458,352.38457,1416.1235,-2112.60788,395.76672,1200.59319,-2109.26666,382.48962,1087.52846,-2126.58218,409.61128,983.43765,-2087.45697,345.69828,851.04904,-2013.7117,412.981,841.30135,-2049.59442,406.77845,802.4157,-1996.80908,-5.38374,1419.21921,-2097.13943,-36.82743,1186.12984,-2152.67502,-63.64515,1088.25699,-2109.22119,-52.68636,972.3745,-2107.89658,-80.58485,838.92906,-2053.67645,-103.08546,805.57236,-1999.99191,296.8877,977.70309,-1997.35504,17.92447,974.99184,-2012.81357,246.46969,1041.66824,-2166.79321,69.53724,1044.84398,-2176.55304,295.1363,675.72884,-2161.26038,280.79618,507.18521,-2080.71228,-51.05473,857.30835,-1991.78574,274.0798,309.519,-2083.638,265.58733,124.53066,-2131.41495,220.74608,74.90673,-2192.11197,238.77485,66.50757,-1962.70767,15.10953,727.50595,-2165.78476,38.41189,566.25195,-2056.91223,93.37668,376.69907,-2070.40649,52.70395,122.64651,-2117.67075,72.45096,71.91186,-1987.62222,101.49264,63.32947,-2187.53006,
52,2.2,232.54171,1641.35269,-1981.27045,99.90873,1639.52942,-1986.49109,233.20908,1638.00095,-2118.87573,105.16588,1633.24677,-2116.42426,241.82369,1392.08984,-2042.5708,102.2712,1390.51041,-2038.93555,232.49073,1444.79599,-2157.44095,83.71662,1449.92874,-2146.03683,155.31717,1291.56174,-2215.80475,168.50107,1320.80429,-1991.2149,167.60242,1236.8457,-1946.16516,352.21218,1416.26572,-2112.56546,395.6012,1200.6572,-2109.48486,382.25353,1087.59567,-2126.92337,409.40697,983.4391,-2088.02292,345.47413,850.7814,-2014.62296,412.79251,841.19331,-2050.48019,406.60656,802.2229,-1997.86102,-5.5377,1419.24545,-2097.09961,-36.91648,1186.17081,-2152.742,-63.82204,1088.30826,-2109.43237,-52.83285,972.38785,-2108.13553,-82.21622,840.03174,-2054.77859,-103.39071,805.54581,-2000.39902,296.72421,977.75261,-1997.20001,17.84615,974.99123,-2012.8038,246.42984,1041.67587,-2166.74362,69.50334,1044.82933,-2176.56296,295.06418,675.70885,-2161.07086,280.73416,507.2472,-2080.4892,-51.34221,857.2818,-1992.08542,274.00549,309.48832,-2083.46115,265.58758,124.57593,-2131.29715,220.72931,74.92291,-2192.08664,238.75517,66.50693,-1962.73193,15.15049,727.46414,-2165.74142,38.39697,566.26099,-2056.80496,93.35084,376.78013,-2070.32013,52.716,122.65054,-2117.64938,72.43877,71.87961,-1987.62421,101.50846,63.36575,-2187.5351,
53,2.233,232.34459,1641.25305,-1981.01929,99.69773,1639.43222,-1986.27609,233.03894,1638.07755,-2118.65448,105.02437,1633.28049,-2116.15341,241.59739,1392.07382,-2042.43317,102.07315,1390.55344,-2038.81912,232.31462,1444.80606,-2157.33536,83.5808,1449.91974,-2145.97244,155.20656,1291.5799,-2215.69611,168.27084,1320.84488,-1991.02722,167.43223,1236.90147,-1946.00082,352.02885,1416.21155,-2112.31415,395.42465,1200.66994,-2109.53537,382.0615,1087.65625,-2127.13547,409.18686,983.40393,-2088.40302,345.27351,850.65392,-2015.40451,412.56386,841.08208,-2051.19537,406.33114,801.95045,-1998.57956,-5.69816,1419.21158,-2097.06161,-36.99868,1186.19469,-2152.78961,-63.94649,1088.27988,-2109.552,-52.92621,972.3996,-2108.28568,-81.01819,838.82957,-2054.33533,-103.72914,805.44571,-2000.78934,296.65726,977.83478,-1997.01172,17.69435,974.97337,-2012.67899,246.36805,1041.68678,-2166.52664,69.40268,1044.84505,-2176.42365,294.98623,675.71587,-2160.88303,280.65701,507.21714,-2080.31891,-51.83124,857.1505,-1992.28989,273.98037,309.44958,-2083.37692,265.55723,124.5686,-2131.2738,220.75729,74.91022,-2192.09808,238.7468,66.53295,-1962.73819,15.05367,727.54272,-2165.7106,38.26229,566.21517,-2056.75888,93.25274,376.72253,-2070.32562,52.68514,122.66363,-2117.66174,72.43492,71.90242,-1987.62802,101.49985,63.34574,-2187.53906,
54,2.267,232.1777,1641.25687,-1980.80765,99.50994,1639.36493,-1986.0791,232.90138,1638.09967,-2118.42453,104.85339,1633.34274,-2116.07376,241.3677,1392.1524,-2042.22733,101.91948,1390.62576,-2038.71902,232.20753,1444.82071,-2157.17072,83.41805,1449.87717,-2145.89218,155.08969,1291.50223,-2215.50949,168.07119,1320.96344,-1990.87646,167.26013,1237.03606,-1945.78201,351.88671,1416.31317,-2112.23709,395.28278,1200.68329,-2109.41086,381.86016,1087.67784,-2127.08237,408.98155,983.38959,-2088.56873,345.009,850.41298,-2015.86761,412.38121,840.99556,-2051.65878,406.05419,801.74225,-1999.10736,-5.88884,1419.23904,-2097.06207,-37.0328,1186.15211,-2152.69531,-63.99704,1088.27133,-2109.50195,-53.01216,972.39494,-2108.28674,-81.14778,838.79814,-2054.47906,-103.97002,805.36369,-2000.99838,296.4817,977.82005,-1996.71585,17.57963,974.93057,-2012.45728,246.26301,1041.71425,-2166.2738,69.26424,1044.85672,-2176.18851,294.94152,675.78308,-2160.77377,280.57716,507.17922,-2080.30151,-52.14633,857.05025,-1992.39197,273.93951,309.4952,-2083.39371,265.53865,124.56115,-2131.33911,220.74368,74.88341,-2192.07504,238.77943,66.5362,-1962.75024,14.95867,727.52136,-2165.58624,38.17019,566.1784,-2056.74835,93.13741,376.65413,-2070.33905,52.65222,122.65069,-2117.7063,72.4391,71.88038,-1987.62344,101.48308,63.34683,-2187.53769,
55,2.3,231.7931,1641.28632,-1980.54306,99.26123,1639.40033,-1985.92621,232.72606,1638.11249,-2118.17581,104.69564,1633.32336,-2115.95535,239.71502,1391.46469,-2040.73853,101.64409,1390.73349,-2038.49899,232.03884,1444.8085,-2156.92841,83.22303,1449.87625,-2145.70389,154.98262,1291.47644,-2215.24414,167.84533,1321.07407,-1990.58228,167.07771,1237.23526,-1945.47821,351.74751,1416.28677,-2111.86279,395.06699,1200.71213,-2109.08417,381.6428,1087.6841,-2126.87897,408.79128,983.41415,-2088.50342,344.80076,850.41672,-2015.94376,412.12044,840.88722,-2051.79077,405.73467,801.53534,-1999.30634,-6.10309,1419.24332,-2096.92795,-37.11542,1186.12366,-2152.48489,-64.11269,1088.28506,-2109.34937,-53.06682,972.37717,-2108.1218,-81.28687,838.76022,-2054.45389,-104.08604,805.2684,-2000.98953,296.36505,977.76924,-1996.46942,17.47016,974.92294,-2012.09366,246.13197,1041.75209,-2165.98053,69.15041,1044.89151,-2175.88547,294.88331,675.77148,-2160.65628,280.51861,507.18193,-2080.22736,-52.30913,857.14645,-1992.21939,273.87127,309.45944,-2083.25363,265.53299,124.59169,-2131.31958,220.76857,74.92898,-2192.11029,238.77131,66.5101,-1962.78778,14.80024,727.55333,-2165.46753,38.02566,566.15826,-2056.65924,93.10661,376.7128,-2070.26535,52.64279,122.59308,-2117.56424,72.39565,71.8472,-1987.63535,101.47322,63.33809,-2187.54715,
56,2.333,231.45811,1641.4061,-1980.32547,98.87865,1639.51218,-1985.86395,232.51287,1638.08914,-2117.86346,104.46069,1633.28293,-2115.85205,241.0787,1392.49847,-2041.81244,101.42604,1390.76904,-2038.11874,231.82247,1444.85428,-2156.53488,83.02801,1449.90265,-2145.40619,154.80961,1291.50085,-2214.92737,167.64967,1321.16241,-1990.16022,166.84975,1237.27753,-1945.02029,351.5416,1416.38672,-2111.50543,394.83414,1200.73746,-2108.63297,381.43497,1087.78786,-2126.47873,408.5696,983.45612,-2088.17047,344.57684,850.26619,-2015.88547,411.91872,840.91797,-2051.65115,405.46757,801.47644,-1999.17252,-6.31867,1419.26483,-2096.586,-37.32422,1186.14113,-2152.25754,-64.22987,1088.2399,-2109.04846,-53.14023,972.37244,-2107.84775,-81.37198,838.7738,-2054.25964,-104.19003,805.23148,-2000.78369,296.2464,977.82166,-1996.24466,17.3129,974.82262,-2011.7392,246.00775,1041.8071,-2165.72495,68.98351,1044.89685,-2175.59891,294.77789,675.74951,-2160.39749,280.50364,507.2366,-2079.78958,-52.47342,857.01218,-1992.01645,273.84212,309.48545,-2083.08258,265.56662,124.62965,-2131.21811,220.78644,74.90342,-2192.10449,238.80375,66.53846,-1962.78137,14.63642,727.55768,-2165.25894,37.97293,566.14635,-2056.42136,93.18411,376.68644,-2070.21271,52.68985,122.63927,-2117.38251,72.38116,71.83496,-1987.6123,101.44975,63.37331,-2187.56149,
57,2.367,231.10184,1641.53946,-1980.1091,98.51129,1639.66339,-1985.65521,232.23101,1638.06061,-2117.68646,104.12995,1633.24341,-2115.64148,240.42719,1392.30804,-2040.84641,101.2229,1390.85754,-2037.66479,231.57595,1444.88434,-2156.07208,82.74899,1449.9762,-2144.93866,154.60629,1291.53595,-2214.49783,167.49241,1321.26541,-1989.78119,166.54671,1237.27715,-1944.50714,351.27312,1416.49338,-2110.97427,394.608,1200.8625,-2108.04276,381.26167,1087.88574,-2125.87234,408.41446,983.5717,-2087.62756,344.30073,850.39398,-2015.39261,411.69041,841.01929,-2051.12503,405.23937,801.55258,-1998.72299,-6.59507,1419.28131,-2096.11237,-37.46685,1186.10382,-2151.72058,-64.39201,1088.27637,-2108.6174,-53.25074,972.388,-2107.48581,-81.45634,838.76617,-2053.91541,-104.25267,805.20439,-2000.448,296.12257,977.82333,-1996.00754,17.21335,974.82025,-2011.36581,245.86208,1041.82587,-2165.43091,68.81326,1044.90967,-2175.30563,294.64191,675.78087,-2159.9852,280.43703,507.25956,-2079.36646,-52.54498,857.0681,-1991.6449,273.68689,309.43291,-2082.77893,265.50657,124.62645,-2131.11664,220.79721,74.93489,-2192.10236,238.7624,66.5492,-1962.79404,14.57488,727.58766,-2164.90128,37.95906,566.17092,-2056.01578,93.32271,376.66107,-2069.87534,52.75044,122.66068,-2117.06421,72.34793,71.82991,-1987.61642,101.45043,63.36684,-2187.56561,
58,2.4,230.82638,1641.77109,-1979.87823,98.10247,1639.83246,-1985.38223,231.82098,1638.01575,-2117.35199,103.79799,1633.15796,-2115.28442,240.47733,1392.65579,-2040.51529,100.92006,1390.86502,-2037.04163,231.26041,1444.96796,-2155.50903,82.42878,1450.01999,-2144.35349,154.38258,1291.64108,-2214.02664,167.17945,1321.34644,-1989.12598,166.28641,1237.35329,-1943.96851,351.04763,1416.62384,-2110.29251,394.38759,1201.01662,-2107.31857,381.14231,1088.04733,-2125.20462,408.23208,983.7413,-2086.86813,344.05521,850.52689,-2014.63013,411.46664,841.17874,-2050.26978,404.93614,801.7382,-1997.73376,-6.89585,1419.28497,-2095.50613,-37.8036,1186.17935,-2151.1882,-64.63572,1088.21152,-2108.06076,-53.43881,972.41013,-2107.00562,-81.50197,838.68393,-2053.30612,-104.23357,805.16861,-1999.84589,295.88596,977.85889,-1995.60196,17.0383,974.79767,-2011.03241,245.73812,1041.83395,-2165.12497,68.65493,1044.87144,-2174.98077,294.54731,675.7753,-2159.43878,280.21204,507.20932,-2078.83545,-52.47327,857.07748,-1991.15677,273.608,309.37201,-2082.37579,265.50879,124.68626,-2130.97336,220.788,75.01508,-2192.09671,238.73955,66.55807,-1962.78763,14.4876,727.53517,-2164.366,38.01344,566.1673,-2055.44403,93.37452,376.56387,-2069.40353,52.78327,122.6928,-2116.90018,72.3446,71.83745,-1987.60712,101.44054,63.34688,-2187.55585,
59,2.433,230.44573,1641.89926,-1979.46991,97.82687,1639.91745,-1984.8558,231.3703,1637.93457,-2116.93726,103.31099,1633.13324,-2114.85413,238.44177,1391.87332,-2038.39859,100.6223,1390.92163,-2036.42853,230.86046,1445.08514,-2154.77554,82.06785,1449.98413,-2143.70041,154.13582,1291.71875,-2213.48785,166.83214,1321.39252,-1988.38699,166.04071,1237.28966,-1943.30414,350.7914,1416.86172,-2109.52789,394.20425,1201.23489,-2106.50482,380.99693,1088.24913,-2124.42535,408.06515,983.92853,-2085.89371,343.79955,850.81078,-2013.53943,411.26072,841.34827,-2049.11285,404.69585,802.06436,-1996.63681,-7.24202,1419.25812,-2094.88998,-38.09474,1186.12366,-2150.61783,-64.88484,1088.18459,-2107.4852,-53.63078,972.30766,-2106.39908,-81.65617,838.73589,-2052.69501,-104.246,805.11581,-1999.17618,295.80893,977.93686,-1995.17761,16.98061,974.89227,-2010.65231,245.61255,1041.83159,-2164.69177,68.49013,1044.84123,-2174.57367,294.40586,675.77126,-2158.86475,280.04593,507.18395,-2078.4697,-52.5689,857.11639,-1990.49179,273.53821,309.3117,-2082.05093,265.4468,124.70775,-2130.96985,220.78634,74.9806,-2192.07138,238.72955,66.54206,-1962.77176,14.37873,727.47803,-2163.73886,37.9945,566.19553,-2054.84253,93.45384,376.45786,-2068.91144,52.81942,122.64364,-2116.81671,72.35647,71.80572,-1987.57797,101.4372,63.39007,-2187.55508,
60,2.467,229.96386,1642.01065,-1978.8652,97.37592,1639.98901,-1984.20959,230.893,1637.86469,-2116.40472,102.8054,1633.0542,-2114.16885,239.58597,1392.8949,-2038.90076,100.16341,1390.87814,-2035.51666,230.50257,1445.15411,-2153.936,81.67195,1449.98459,-2142.90039,153.9177,1291.7981,-2212.7832,166.49054,1321.42136,-1987.57355,165.66772,1237.19955,-1942.59232,350.32696,1416.88629,-2108.48572,394.01306,1201.50581,-2105.57938,380.90076,1088.47839,-2123.44482,407.86358,984.14032,-2084.70932,343.51852,851.20117,-2012.41028,411.0865,841.68564,-2047.77908,404.46262,802.46437,-1995.25223,-7.60771,1419.11682,-2094.09515,-38.37221,1186.00906,-2149.9176,-65.05969,1088.08113,-2106.884,-53.7587,972.1434,-2105.75577,-81.61785,838.5273,-2051.96365,-104.31298,804.9884,-1998.47656,295.66555,977.90657,-1994.59778,16.89891,974.88258,-2009.87183,245.46598,1041.77673,-2164.07593,68.35245,1044.75639,-2173.8884,294.24543,675.79628,-2158.33511,279.92437,507.22965,-2077.64481,-52.53719,857.06367,-1989.8143,273.43668,309.2857,-2081.80557,265.3957,124.76669,-2130.88577,220.74484,75.009,-2192.05811,238.73577,66.56875,-1962.78046,14.29687,727.48344,-2163.14392,37.94727,566.17764,-2054.35196,93.52274,376.44749,-2068.56354,52.83803,122.67106,-2116.69739,72.37095,71.80863,-1987.58377,101.43134,63.37145,-2187.56104,
61,2.5,229.48549,1642.1521,-1978.20251,96.84847,1640.01648,-1983.46725,230.31063,1637.81097,-2115.66406,102.28483,1632.87781,-2113.41156,239.29783,1392.96722,-2037.80853,99.83269,1390.82687,-2034.65958,230.11284,1445.25909,-2152.91214,81.3178,1449.9472,-2141.95221,153.73734,1291.83228,-2211.96625,166.18536,1321.35178,-1986.6803,165.47268,1237.1785,-1941.81717,349.91371,1417.14203,-2107.52487,393.87413,1201.73851,-2104.44214,380.83569,1088.66188,-2122.28317,407.75784,984.38881,-2083.40912,343.31806,851.50955,-2010.95306,410.93082,841.90758,-2046.20193,404.22131,802.82295,-1993.67065,-7.96309,1418.97156,-2093.19916,-38.66221,1185.93994,-2149.3071,-65.23309,1087.82516,-2106.08719,-53.81455,971.97342,-2105.01465,-81.61296,838.29483,-2051.20514,-104.33107,804.76723,-1997.70935,295.54398,977.80991,-1993.93585,16.74635,974.72214,-2009.19617,245.34649,1041.82724,-2163.39645,68.18221,1044.74037,-2173.14651,294.0452,675.8316,-2157.85736,279.67505,506.92017,-2077.65472,-52.55522,856.92093,-1989.03519,273.36704,309.24469,-2081.59302,265.3886,124.81062,-2130.82932,220.74705,75.01147,-2192.04224,238.72118,66.55149,-1962.78046,14.19339,727.54921,-2162.50778,37.93863,566.13884,-2053.7793,93.48566,376.44463,-2068.24799,52.82672,122.6379,-2116.62628,72.34913,71.80972,-1987.565,101.43557,63.3915,-2187.5589,
62,2.533,228.91081,1642.25204,-1977.31613,96.07137,1640.0087,-1982.67685,229.73873,1637.76627,-2114.75662,101.66548,1632.71622,-2112.54822,238.94211,1393.06168,-2036.72592,99.39726,1390.67032,-2033.54889,229.73324,1445.32806,-2151.79245,80.94468,1449.83719,-2140.905,153.51995,1291.86401,-2210.9845,165.80343,1321.28265,-1985.59692,165.20367,1237.18033,-1940.76645,349.48612,1417.3201,-2106.24786,393.75072,1201.94984,-2103.15552,380.82512,1088.85132,-2121.00403,407.68593,984.59015,-2081.92505,343.1826,851.76064,-2009.44382,410.89504,842.20406,-2044.60327,404.06937,803.18398,-1992.0018,-8.36524,1418.82004,-2092.19421,-38.78142,1185.72723,-2148.24066,-65.37671,1087.66228,-2105.24094,-53.87092,971.77887,-2104.13574,-81.6312,838.06755,-2050.4689,-104.32076,804.49219,-1996.9664,295.45328,977.73758,-1993.08975,16.62754,974.66286,-2008.18436,245.17673,1041.86699,-2162.5296,68.02929,1044.74899,-2172.17789,293.88847,675.88272,-2157.35229,279.08993,506.12282,-2079.23035,-52.91017,856.46576,-1988.30399,273.3436,309.20145,-2081.43494,265.3573,124.83056,-2130.80994,220.72111,75.006,-2192.02347,238.72524,66.53463,-1962.77115,14.08088,727.5399,-2161.8187,37.8559,566.054,-2053.32169,93.40591,376.31729,-2068.05634,52.85031,122.64025,-2116.62674,72.36237,71.79969,-1987.57095,101.43537,63.39216,-2187.55997,
63,2.567,228.21171,1642.3201,-1976.17844,95.36247,1639.84131,-1981.66931,229.09105,1637.74338,-2113.57834,101.05003,1632.55493,-2111.53961,238.49045,1393.08594,-2035.44556,99.16517,1390.6192,-2032.42035,229.41755,1445.33249,-2150.62317,80.60539,1449.6788,-2139.82224,153.3579,1291.79459,-2209.87778,165.55019,1321.31317,-1984.45343,164.91661,1237.24152,-1939.57764,349.2067,1417.49603,-2104.99863,393.61256,1202.12196,-2101.72684,380.81669,1089.05983,-2119.61426,407.66735,984.80522,-2080.34592,342.99618,851.98601,-2007.81982,410.88394,842.46544,-2042.91702,403.94516,803.43849,-1990.28305,-8.69396,1418.61298,-2091.1264,-38.96102,1185.54939,-2147.23877,-65.48509,1087.43156,-2104.22821,-53.89701,971.56235,-2103.19183,-81.63942,837.79564,-2049.57703,-104.34115,804.14406,-1996.13129,295.30264,977.56386,-1992.11639,16.61529,974.59465,-2007.20169,245.00462,1041.89957,-2161.48102,67.83585,1044.86725,-2171.08902,293.78019,675.93597,-2156.87195,279.09876,506.0836,-2078.74603,-52.80486,855.91583,-1987.39105,273.36136,309.23407,-2081.40518,265.31973,124.80422,-2130.97534,220.67921,74.98453,-2192.04956,238.73196,66.52878,-1962.77786,13.94458,727.58736,-2161.2587,37.6832,565.95776,-2053.01086,93.22359,376.32542,-2067.91,52.79686,122.62386,-2116.7244,72.3676,71.79986,-1987.58591,101.43557,63.3915,-2187.5589,
64,2.6,227.26538,1642.28836,-1974.8558,94.51693,1639.6524,-1980.63293,228.53138,1637.74094,-2112.2551,100.48965,1632.314,-2110.44769,238.24959,1393.18008,-2034.23538,98.76627,1390.50247,-2031.24588,229.13443,1445.28534,-2149.36432,80.28201,1449.54529,-2138.61893,153.23491,1291.65253,-2208.60031,165.30458,1321.32721,-1983.25897,164.68275,1237.28233,-1938.28766,348.91632,1417.61673,-2103.73703,393.46302,1202.26913,-2100.1619,380.76424,1089.13902,-2118.02658,407.61925,984.95468,-2078.64288,342.92141,852.14951,-2006.10992,410.93426,842.65244,-2041.18347,403.9048,803.62976,-1988.508,-9.01178,1418.40302,-2089.93988,-39.10424,1185.33035,-2146.04095,-65.59439,1087.23976,-2103.0899,-53.98298,971.34903,-2102.10205,-81.73442,837.53517,-2048.71674,-104.42312,803.8176,-1995.23682,295.12043,977.29935,-1990.91293,16.33016,974.41055,-2005.92697,244.86881,1042.00806,-2160.2182,67.64357,1044.93263,-2169.79538,293.68658,676.01295,-2156.51611,279.14129,505.92369,-2078.89572,-52.96686,855.57495,-1986.38123,273.44524,309.26554,-2081.50345,265.33062,124.76648,-2131.1618,220.65771,74.94224,-2192.08572,238.72837,66.52558,-1962.77679,13.84357,727.76764,-2160.74295,37.40018,565.82069,-2052.7066,92.91923,376.30383,-2067.88452,52.69618,122.58299,-2116.89453,72.38195,71.80476,-1987.58926,101.4292,63.36372,-2187.56073,
65,2.633,226.45126,1642.21161,-1973.43185,93.68626,1639.33594,-1979.40857,227.98367,1637.72446,-2110.85388,99.92925,1632.04712,-2109.27094,237.98277,1393.27606,-2033.06442,98.57796,1390.37277,-2029.93851,228.8201,1445.21805,-2148.03497,79.98857,1449.32144,-2137.35809,153.06993,1291.48163,-2207.30408,164.99733,1321.297,-1981.85242,164.42421,1237.27821,-1936.8605,348.66089,1417.70584,-2102.47772,393.2967,1202.3259,-2098.56491,380.7708,1089.21768,-2116.38702,407.63039,985.05493,-2076.89011,343.03291,852.26685,-2004.42581,410.96699,842.74864,-2039.33075,403.97228,803.80409,-1986.67587,-9.30281,1418.16666,-2088.67188,-39.24354,1185.07172,-2144.72717,-65.69521,1086.96892,-2101.8071,-54.04631,971.09344,-2100.91492,-81.72358,837.20779,-2047.58667,-104.49322,803.43124,-1994.21677,294.93752,977.00493,-1989.49051,16.19296,974.27528,-2004.53903,244.72687,1042.10106,-2158.71994,67.48038,1045.12428,-2168.26035,293.58656,676.15364,-2156.13068,279.09822,505.80338,-2079.09225,-52.93918,855.42229,-1985.33447,273.54057,309.35797,-2081.66595,265.31429,124.86183,-2131.32996,220.63803,74.90689,-2192.09595,238.7166,66.49522,-1962.76855,13.73465,727.93976,-2160.13245,37.11227,565.64728,-2052.55829,92.58496,376.29238,-2067.95441,52.56585,122.55785,-2117.28027,72.36043,71.83102,-1987.61963,101.4366,63.37164,-2187.57309,
66,2.667,225.672,1642.15073,-1971.85806,92.94267,1639.0213,-1978.12744,227.47601,1637.66571,-2109.33945,99.44379,1631.79321,-2107.86865,237.74464,1393.11096,-2031.57669,98.25609,1390.19363,-2028.62976,228.53546,1445.06149,-2146.73309,79.6863,1449.11285,-2136.09299,152.89433,1291.28098,-2205.89584,164.70491,1321.21674,-1980.43976,164.21879,1237.2818,-1935.38956,348.41576,1417.57095,-2100.9285,393.17562,1202.31491,-2096.95831,380.77183,1089.16748,-2114.75449,407.67498,985.08774,-2075.12024,343.06767,852.40692,-2002.63306,411.09562,842.81609,-2037.40036,404.09546,803.92227,-1984.78165,-9.61035,1417.94418,-2087.41592,-39.34395,1184.79416,-2143.22449,-65.8088,1086.68518,-2100.35538,-54.12559,970.85175,-2099.5047,-81.92472,837.02026,-2046.32935,-104.64748,803.12332,-1992.97745,294.79214,976.79176,-1987.92923,15.88483,974.02061,-2003.02643,244.58956,1042.24174,-2157.00531,67.26108,1045.28076,-2166.5477,293.52425,676.21193,-2155.6868,279.10522,505.64568,-2079.30389,-52.99486,855.26886,-1983.93768,273.61557,309.40228,-2081.76666,265.35051,124.84325,-2131.55579,220.60175,74.83661,-2192.13684,238.74294,66.49676,-1962.77863,13.51616,728.50632,-2159.77783,36.77959,565.48729,-2052.23694,92.23492,376.24348,-2067.81052,52.48165,122.54584,-2117.61154,72.33332,71.83566,-1987.62985,101.44124,63.33591,-2187.57065,
67,2.7,225.10517,1642.02988,-1970.25665,92.30329,1638.64731,-1976.80893,227.18063,1637.60681,-2107.7066,99.09925,1631.57562,-2106.5918,237.17508,1392.9715,-2030.32639,98.01784,1390.0705,-2027.33963,228.25333,1444.85443,-2145.45502,79.38415,1448.8588,-2134.88693,152.65673,1290.97473,-2204.53171,164.45684,1321.2027,-1979.19769,163.87877,1237.34032,-1933.918,348.11577,1417.45789,-2099.58298,393.04695,1202.31277,-2095.36819,380.75073,1089.06616,-2112.9776,407.75036,985.07736,-2073.36136,343.26813,852.37167,-2000.70694,411.21361,842.8273,-2035.45502,404.23523,803.95126,-1982.76474,-9.88694,1417.78214,-2086.18622,-39.63512,1184.5327,-2141.84296,-65.99712,1086.49254,-2098.80859,-54.29737,970.65033,-2097.95166,-82.05009,836.79092,-2044.85687,-104.76437,802.86125,-1991.52817,294.55679,976.48766,-1986.17996,15.65231,973.68561,-2001.34735,244.47973,1042.39517,-2155.17365,67.08163,1045.47256,-2164.73358,293.52839,676.31332,-2155.05417,279.16122,505.6805,-2079.0332,-53.05548,855.08194,-1982.36176,273.70285,309.52251,-2081.75491,265.31635,124.94154,-2131.71539,220.53753,74.76501,-2192.17453,238.81088,66.46591,-1962.73163,13.44259,728.91632,-2159.17435,36.51778,565.34645,-2051.65619,91.9743,376.24226,-2067.44797,52.42312,122.49678,-2117.79099,72.32013,71.84759,-1987.63931,101.43557,63.3915,-2187.5589,
